user_id,history_movie_id,history_rating,movie_id,rating,timestamp
864,"['775', '1033', '217', '43', '77', '108', '38', '1248', '53', '562']","[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",29,1,888891794
864,"['1033', '217', '43', '77', '108', '38', '1248', '53', '562', '29']","[0, 1, 0, 1, 0, 0, 0, 1, 1, 1]",569,0,888891794
864,"['217', '43', '77', '108', '38', '1248', '53', '562', '29', '569']","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",235,1,888891794
864,"['43', '77', '108', '38', '1248', '53', '562', '29', '569', '235']","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",167,1,888891794
864,"['77', '108', '38', '1248', '53', '562', '29', '569', '235', '167']","[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",501,0,888891836
864,"['108', '38', '1248', '53', '562', '29', '569', '235', '167', '501']","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",229,1,888891836
864,"['38', '1248', '53', '562', '29', '569', '235', '167', '501', '229']","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",81,0,888891836
864,"['1248', '53', '562', '29', '569', '235', '167', '501', '229', '81']","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",1284,0,888891900
864,"['53', '562', '29', '569', '235', '167', '501', '229', '81', '1284']","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",685,1,888891900
864,"['562', '29', '569', '235', '167', '501', '229', '81', '1284', '685']","[1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",546,1,888892015
864,"['29', '569', '235', '167', '501', '229', '81', '1284', '685', '546']","[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",140,0,888892016
864,"['569', '235', '167', '501', '229', '81', '1284', '685', '546', '140']","[0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",290,0,888892053
864,"['235', '167', '501', '229', '81', '1284', '685', '546', '140', '290']","[1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",373,0,888892053
864,"['167', '501', '229', '81', '1284', '685', '546', '140', '290', '373']","[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",722,0,888892091
864,"['501', '229', '81', '1284', '685', '546', '140', '290', '373', '722']","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",49,0,888892091
864,"['229', '81', '1284', '685', '546', '140', '290', '373', '722', '49']","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",755,1,888892128
864,"['81', '1284', '685', '546', '140', '290', '373', '722', '49', '755']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",402,0,888892128
864,"['1284', '685', '546', '140', '290', '373', '722', '49', '755', '402']","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",145,1,888892230
864,"['685', '546', '140', '290', '373', '722', '49', '755', '402', '145']","[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",665,0,888892300
864,"['546', '140', '290', '373', '722', '49', '755', '402', '145', '665']","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",473,1,888892300
864,"['140', '290', '373', '722', '49', '755', '402', '145', '665', '473']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",1228,0,888892375
864,"['290', '373', '722', '49', '755', '402', '145', '665', '473', '1228']","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1412,0,888892461
864,"['373', '722', '49', '755', '402', '145', '665', '473', '1228', '1412']","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1140,0,888892491
864,"['722', '49', '755', '402', '145', '665', '473', '1228', '1412', '1140']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",563,0,888892539
864,"['49', '755', '402', '145', '665', '473', '1228', '1412', '1140', '563']","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",797,0,888892539
864,"['755', '402', '145', '665', '473', '1228', '1412', '1140', '563', '797']","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1210,0,888892667
864,"['402', '145', '665', '473', '1228', '1412', '1140', '563', '797', '1210']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",541,0,888892667
864,"['145', '665', '473', '1228', '1412', '1140', '563', '797', '1210', '541']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",801,0,888892667
864,"['665', '473', '1228', '1412', '1140', '563', '797', '1210', '541', '801']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",542,1,888892841
864,"['473', '1228', '1412', '1140', '563', '797', '1210', '541', '801', '542']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",930,0,888892841
864,"['1228', '1412', '1140', '563', '797', '1210', '541', '801', '542', '930']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",734,0,888892874
864,"['1412', '1140', '563', '797', '1210', '541', '801', '542', '930', '734']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",476,0,888892917
864,"['1140', '563', '797', '1210', '541', '801', '542', '930', '734', '476']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",577,0,888892917
864,"['563', '797', '1210', '541', '801', '542', '930', '734', '476', '577']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",422,0,888892968
864,"['797', '1210', '541', '801', '542', '930', '734', '476', '577', '422']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",780,0,888892968
864,"['1210', '541', '801', '542', '930', '734', '476', '577', '422', '780']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",63,0,888893088
864,"['541', '801', '542', '930', '734', '476', '577', '422', '780', '63']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",399,1,888893088
864,"['801', '542', '930', '734', '476', '577', '422', '780', '63', '399']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",391,1,888893224
864,"['542', '930', '734', '476', '577', '422', '780', '63', '399', '391']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",401,1,888893271
864,"['930', '734', '476', '577', '422', '780', '63', '399', '391', '401']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",286,1,890463283
864,"['734', '476', '577', '422', '780', '63', '399', '391', '401', '286']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",333,1,890463283
864,"['476', '577', '422', '780', '63', '399', '391', '401', '286', '333']","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",250,0,891044057
864,"['577', '422', '780', '63', '399', '391', '401', '286', '333', '250']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",257,1,891044192
865,"['302', '268', '258', '271', '328', '100', '547', '408', '847', '1']","[1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",7,1,880143425
865,"['268', '258', '271', '328', '100', '547', '408', '847', '1', '7']","[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",475,1,880143425
865,"['258', '271', '328', '100', '547', '408', '847', '1', '7', '475']","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",222,0,880143482
865,"['271', '328', '100', '547', '408', '847', '1', '7', '475', '222']","[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",24,1,880143612
865,"['328', '100', '547', '408', '847', '1', '7', '475', '222', '24']","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",455,1,880143612
865,"['100', '547', '408', '847', '1', '7', '475', '222', '24', '455']","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",471,0,880143612
865,"['547', '408', '847', '1', '7', '475', '222', '24', '455', '471']","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",240,0,880143680
865,"['408', '847', '1', '7', '475', '222', '24', '455', '471', '240']","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",108,0,880143680
865,"['847', '1', '7', '475', '222', '24', '455', '471', '240', '108']","[1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",763,0,880143680
865,"['1', '7', '475', '222', '24', '455', '471', '240', '108', '763']","[0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",919,1,880143713
865,"['7', '475', '222', '24', '455', '471', '240', '108', '763', '919']","[1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",117,0,880143746
865,"['475', '222', '24', '455', '471', '240', '108', '763', '919', '117']","[1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",546,0,880143917
865,"['222', '24', '455', '471', '240', '108', '763', '919', '117', '546']","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1028,0,880144024
865,"['24', '455', '471', '240', '108', '763', '919', '117', '546', '1028']","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",121,0,880144024
865,"['455', '471', '240', '108', '763', '919', '117', '546', '1028', '121']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",744,1,880144024
865,"['471', '240', '108', '763', '919', '117', '546', '1028', '121', '744']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",685,0,880144071
865,"['240', '108', '763', '919', '117', '546', '1028', '121', '744', '685']","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",825,0,880144123
865,"['108', '763', '919', '117', '546', '1028', '121', '744', '685', '825']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",845,0,880144123
865,"['763', '919', '117', '546', '1028', '121', '744', '685', '825', '845']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",111,0,880144123
865,"['919', '117', '546', '1028', '121', '744', '685', '825', '845', '111']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",676,0,880144153
865,"['117', '546', '1028', '121', '744', '685', '825', '845', '111', '676']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",411,0,880144153
865,"['546', '1028', '121', '744', '685', '825', '845', '111', '676', '411']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",148,0,880144194
865,"['1028', '121', '744', '685', '825', '845', '111', '676', '411', '148']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",473,0,880144194
865,"['121', '744', '685', '825', '845', '111', '676', '411', '148', '473']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",405,0,880144194
865,"['744', '685', '825', '845', '111', '676', '411', '148', '473', '405']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",472,0,880144229
865,"['685', '825', '845', '111', '676', '411', '148', '473', '405', '472']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21,0,880144229
865,"['825', '845', '111', '676', '411', '148', '473', '405', '472', '21']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",118,0,880144229
865,"['845', '111', '676', '411', '148', '473', '405', '472', '21', '118']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1047,0,880144265
865,"['111', '676', '411', '148', '473', '405', '472', '21', '118', '1047']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",928,0,880144368
865,"['676', '411', '148', '473', '405', '472', '21', '118', '1047', '928']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",597,0,880144368
865,"['411', '148', '473', '405', '472', '21', '118', '1047', '928', '597']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1009,1,880144368
865,"['148', '473', '405', '472', '21', '118', '1047', '928', '597', '1009']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1011,0,880144405
865,"['473', '405', '472', '21', '118', '1047', '928', '597', '1009', '1011']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",456,0,880144405
865,"['405', '472', '21', '118', '1047', '928', '597', '1009', '1011', '456']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",926,0,880144405
865,"['472', '21', '118', '1047', '928', '597', '1009', '1011', '456', '926']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",831,0,880144480
865,"['21', '118', '1047', '928', '597', '1009', '1011', '456', '926', '831']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",412,0,880144504
865,"['118', '1047', '928', '597', '1009', '1011', '456', '926', '831', '412']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",743,0,880144504
865,"['1047', '928', '597', '1009', '1011', '456', '926', '831', '412', '743']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",929,0,880144539
865,"['928', '597', '1009', '1011', '456', '926', '831', '412', '743', '929']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",122,0,880144539
865,"['597', '1009', '1011', '456', '926', '831', '412', '743', '929', '122']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",169,1,880235059
865,"['1009', '1011', '456', '926', '831', '412', '743', '929', '122', '169']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",91,0,880235059
865,"['1011', '456', '926', '831', '412', '743', '929', '122', '169', '91']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",189,1,880235059
865,"['456', '926', '831', '412', '743', '929', '122', '169', '91', '189']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",432,0,880235059
865,"['926', '831', '412', '743', '929', '122', '169', '91', '189', '432']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",71,0,880235059
865,"['831', '412', '743', '929', '122', '169', '91', '189', '432', '71']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",95,0,880235059
865,"['412', '743', '929', '122', '169', '91', '189', '432', '71', '95']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",627,0,880235060
865,"['743', '929', '122', '169', '91', '189', '432', '71', '95', '627']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",501,0,880235060
865,"['929', '122', '169', '91', '189', '432', '71', '95', '627', '501']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",588,0,880235060
865,"['122', '169', '91', '189', '432', '71', '95', '627', '501', '588']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",99,0,880235060
865,"['169', '91', '189', '432', '71', '95', '627', '501', '588', '99']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",101,0,880235099
865,"['91', '189', '432', '71', '95', '627', '501', '588', '99', '101']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1240,1,880235099
865,"['189', '432', '71', '95', '627', '501', '588', '99', '101', '1240']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",946,0,880235099
865,"['432', '71', '95', '627', '501', '588', '99', '101', '1240', '946']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",418,0,880235099
865,"['71', '95', '627', '501', '588', '99', '101', '1240', '946', '418']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",625,0,880235099
865,"['95', '627', '501', '588', '99', '101', '1240', '946', '418', '625']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",245,0,880235263
865,"['627', '501', '588', '99', '101', '1240', '946', '418', '625', '245']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",294,1,880235263
868,"['268', '327', '358', '1028', '209', '132', '433', '176', '210', '651']","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",238,1,877103249
868,"['327', '358', '1028', '209', '132', '433', '176', '210', '651', '238']","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",181,1,877103280
868,"['358', '1028', '209', '132', '433', '176', '210', '651', '238', '181']","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",480,1,877103280
868,"['1028', '209', '132', '433', '176', '210', '651', '238', '181', '480']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,877103320
868,"['209', '132', '433', '176', '210', '651', '238', '181', '480', '1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",188,0,877103320
868,"['132', '433', '176', '210', '651', '238', '181', '480', '1', '188']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",710,0,877103320
868,"['433', '176', '210', '651', '238', '181', '480', '1', '188', '710']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",98,1,877103371
868,"['176', '210', '651', '238', '181', '480', '1', '188', '710', '98']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",854,1,877103371
868,"['210', '651', '238', '181', '480', '1', '188', '710', '98', '854']","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",640,1,877103371
868,"['651', '238', '181', '480', '1', '188', '710', '98', '854', '640']","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",114,1,877103371
868,"['238', '181', '480', '1', '188', '710', '98', '854', '640', '114']","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",455,1,877103410
868,"['181', '480', '1', '188', '710', '98', '854', '640', '114', '455']","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",501,0,877103449
868,"['480', '1', '188', '710', '98', '854', '640', '114', '455', '501']","[1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",419,0,877103449
868,"['1', '188', '710', '98', '854', '640', '114', '455', '501', '419']","[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",621,0,877103449
868,"['188', '710', '98', '854', '640', '114', '455', '501', '419', '621']","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",50,1,877103449
868,"['710', '98', '854', '640', '114', '455', '501', '419', '621', '50']","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",636,0,877103449
868,"['98', '854', '640', '114', '455', '501', '419', '621', '50', '636']","[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",64,1,877103548
868,"['854', '640', '114', '455', '501', '419', '621', '50', '636', '64']","[1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",427,1,877103679
868,"['640', '114', '455', '501', '419', '621', '50', '636', '64', '427']","[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",127,1,877103679
868,"['114', '455', '501', '419', '621', '50', '636', '64', '427', '127']","[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",662,0,877103714
868,"['455', '501', '419', '621', '50', '636', '64', '427', '127', '662']","[1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",178,1,877103714
868,"['501', '419', '621', '50', '636', '64', '427', '127', '662', '178']","[0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",520,1,877103756
868,"['419', '621', '50', '636', '64', '427', '127', '662', '178', '520']","[0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",919,1,877103757
868,"['621', '50', '636', '64', '427', '127', '662', '178', '520', '919']","[0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",198,1,877103757
868,"['50', '636', '64', '427', '127', '662', '178', '520', '919', '198']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",59,1,877103757
868,"['636', '64', '427', '127', '662', '178', '520', '919', '198', '59']","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",150,1,877103834
868,"['64', '427', '127', '662', '178', '520', '919', '198', '59', '150']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",156,0,877103834
868,"['427', '127', '662', '178', '520', '919', '198', '59', '150', '156']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",429,0,877103834
868,"['127', '662', '178', '520', '919', '198', '59', '150', '156', '429']","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",12,1,877103834
868,"['662', '178', '520', '919', '198', '59', '150', '156', '429', '12']","[0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",385,0,877103834
868,"['178', '520', '919', '198', '59', '150', '156', '429', '12', '385']","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",228,1,877103935
868,"['520', '919', '198', '59', '150', '156', '429', '12', '385', '228']","[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",408,1,877103935
868,"['919', '198', '59', '150', '156', '429', '12', '385', '228', '408']","[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",426,1,877103935
868,"['198', '59', '150', '156', '429', '12', '385', '228', '408', '426']","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",100,1,877103935
868,"['59', '150', '156', '429', '12', '385', '228', '408', '426', '100']","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",234,1,877103935
868,"['150', '156', '429', '12', '385', '228', '408', '426', '100', '234']","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",164,0,877104157
868,"['156', '429', '12', '385', '228', '408', '426', '100', '234', '164']","[0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",7,1,877104157
868,"['429', '12', '385', '228', '408', '426', '100', '234', '164', '7']","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",168,0,877104157
868,"['12', '385', '228', '408', '426', '100', '234', '164', '7', '168']","[1, 0, 1, 1, 1, 1, 1, 0, 1, 0]",195,0,877104212
868,"['385', '228', '408', '426', '100', '234', '164', '7', '168', '195']","[0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",65,0,877104212
868,"['228', '408', '426', '100', '234', '164', '7', '168', '195', '65']","[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",202,0,877104264
868,"['408', '426', '100', '234', '164', '7', '168', '195', '65', '202']","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",201,0,877104264
868,"['426', '100', '234', '164', '7', '168', '195', '65', '202', '201']","[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",160,1,877104414
868,"['100', '234', '164', '7', '168', '195', '65', '202', '201', '160']","[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]",183,1,877104414
868,"['234', '164', '7', '168', '195', '65', '202', '201', '160', '183']","[1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",136,1,877104414
868,"['164', '7', '168', '195', '65', '202', '201', '160', '183', '136']","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",410,0,877104414
868,"['7', '168', '195', '65', '202', '201', '160', '183', '136', '410']","[1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",151,1,877104879
868,"['168', '195', '65', '202', '201', '160', '183', '136', '410', '151']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",506,1,877104879
868,"['195', '65', '202', '201', '160', '183', '136', '410', '151', '506']","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",436,0,877104913
868,"['65', '202', '201', '160', '183', '136', '410', '151', '506', '436']","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",180,1,877104913
868,"['202', '201', '160', '183', '136', '410', '151', '506', '436', '180']","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",218,0,877104913
868,"['201', '160', '183', '136', '410', '151', '506', '436', '180', '218']","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",498,0,877104913
868,"['160', '183', '136', '410', '151', '506', '436', '180', '218', '498']","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",23,1,877104949
868,"['183', '136', '410', '151', '506', '436', '180', '218', '498', '23']","[1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",475,1,877104987
868,"['136', '410', '151', '506', '436', '180', '218', '498', '23', '475']","[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",135,1,877104987
868,"['410', '151', '506', '436', '180', '218', '498', '23', '475', '135']","[0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",204,0,877105882
868,"['151', '506', '436', '180', '218', '498', '23', '475', '135', '204']","[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",474,1,877105882
868,"['506', '436', '180', '218', '498', '23', '475', '135', '204', '474']","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",199,1,877105882
868,"['436', '180', '218', '498', '23', '475', '135', '204', '474', '199']","[0, 1, 0, 0, 1, 1, 1, 0, 1, 1]",153,0,877105916
868,"['180', '218', '498', '23', '475', '135', '204', '474', '199', '153']","[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",503,0,877106421
868,"['218', '498', '23', '475', '135', '204', '474', '199', '153', '503']","[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",588,0,877106421
868,"['498', '23', '475', '135', '204', '474', '199', '153', '503', '588']","[0, 1, 1, 1, 0, 1, 1, 0, 0, 0]",589,1,877106421
868,"['23', '475', '135', '204', '474', '199', '153', '503', '588', '589']","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",214,0,877106470
868,"['475', '135', '204', '474', '199', '153', '503', '588', '589', '214']","[1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",509,0,877106470
868,"['135', '204', '474', '199', '153', '503', '588', '589', '214', '509']","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",922,1,877106505
868,"['204', '474', '199', '153', '503', '588', '589', '214', '509', '922']","[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",367,0,877106505
868,"['474', '199', '153', '503', '588', '589', '214', '509', '922', '367']","[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",169,1,877106505
868,"['199', '153', '503', '588', '589', '214', '509', '922', '367', '169']","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",68,0,877106505
868,"['153', '503', '588', '589', '214', '509', '922', '367', '169', '68']","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",55,1,877106505
868,"['503', '588', '589', '214', '509', '922', '367', '169', '68', '55']","[0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",179,1,877107056
868,"['588', '589', '214', '509', '922', '367', '169', '68', '55', '179']","[0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",96,0,877107056
868,"['589', '214', '509', '922', '367', '169', '68', '55', '179', '96']","[1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",434,0,877107056
868,"['214', '509', '922', '367', '169', '68', '55', '179', '96', '434']","[0, 0, 1, 0, 1, 0, 1, 1, 0, 0]",161,0,877107056
868,"['509', '922', '367', '169', '68', '55', '179', '96', '434', '161']","[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",56,0,877107143
868,"['922', '367', '169', '68', '55', '179', '96', '434', '161', '56']","[1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",191,0,877107143
868,"['367', '169', '68', '55', '179', '96', '434', '161', '56', '191']","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",200,0,877107189
868,"['169', '68', '55', '179', '96', '434', '161', '56', '191', '200']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",946,0,877107189
868,"['68', '55', '179', '96', '434', '161', '56', '191', '200', '946']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",207,0,877107189
868,"['55', '179', '96', '434', '161', '56', '191', '200', '946', '207']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",273,0,877107284
868,"['179', '96', '434', '161', '56', '191', '200', '946', '207', '273']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",447,0,877107284
868,"['96', '434', '161', '56', '191', '200', '946', '207', '273', '447']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",187,1,877107284
868,"['434', '161', '56', '191', '200', '946', '207', '273', '447', '187']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1240,1,877107284
868,"['161', '56', '191', '200', '946', '207', '273', '447', '187', '1240']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",174,1,877107320
868,"['56', '191', '200', '946', '207', '273', '447', '187', '1240', '174']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",423,0,877107373
868,"['191', '200', '946', '207', '273', '447', '187', '1240', '174', '423']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",81,1,877107373
868,"['200', '946', '207', '273', '447', '187', '1240', '174', '423', '81']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",240,1,877107373
868,"['946', '207', '273', '447', '187', '1240', '174', '423', '81', '240']","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1098,1,877107416
868,"['207', '273', '447', '187', '1240', '174', '423', '81', '240', '1098']","[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",159,0,877107416
868,"['273', '447', '187', '1240', '174', '423', '81', '240', '1098', '159']","[0, 0, 1, 1, 1, 0, 1, 1, 1, 0]",69,0,877107416
868,"['447', '187', '1240', '174', '423', '81', '240', '1098', '159', '69']","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",732,0,877107416
